text,language,source_sentiment,suggested_label,final_label
"@user Wato ni abunda yake bani mamaki, kullun ƙara samo wasu kuɗi ake wajan 'yan ƙasa, wanda wannan kuɗin sun kasance mallakin ƙasa. Amma kuma kullun ƙara ciwoma ƙasa bashi ake yi. Shin ko mi ye takamai-man zance??? Sannan kuma bamuga hanyar da ake bi da wannan kuɗin ba.👌👌👌",hau,negative,urgent_complaint,
"@user Tallafin uwar waye da ake rubuta masa covid19 ajikin bag dinsa, hadda cewa not for sale, tunda ba na siyarwa bane, dan al,umma mabuqata sun ďiba, menene laifi a ciki, abarshi a haka a banza ya lalace, me akayi kenan 😏🤷‍♂️",hau,negative,urgent_complaint,
@user Yayi duk abinda yaga dama Allah ya tsinema coronar😏,hau,negative,urgent_complaint,
@user Coronavirus din banza Anata kashe mutane a sokoto Katsina zamfara Kun damemu dawata maganar coronavirus Mtswwww 😏,hau,negative,urgent_complaint,
@user Du kirkiri maganin coronavirus tukunna . Na washi iskanci aradu😎,hau,negative,urgent_complaint,
@user YDG illar cin abincin jabu KO Wanda aka sauyawa kwayoyin halittu akoi matsalar gaske yana iya Kai ga rasa rai KO kuma reshin lfy😭😭,hau,negative,urgent_complaint,
@user Corona ce ta sace koh 🙄,hau,negative,urgent_complaint,
@user Wai me yasa har yanzu kuke wannnan haukan ne bro in zaka je ka kalle rayuwanka ka kalla ka canza kazo kana blaming mutum do you think you are safe ne from God wrath who knows what you are doing behind the scenes😏😏,hau,negative,urgent_complaint,
@user Tunda muka bude ido kam muka ganmu a kasar rashin Adalci da son zuciya ai Al-Qunut ta zama wajibi a garemu kuma sai mun sako kalaman tsinuwa acikin Al-Qunutin ga wa’enda suka cucemu kuma suka bari ana cutar damu 😭,hau,negative,urgent_complaint,
@user Allah yasa yayi wadda baatabayin irintaba Allah y doramai Corona Mai tsanani wadda tafi kowace gigita mutum tsinanne laanannen Ubangiji😡😡😘,hau,negative,urgent_complaint,
"@user Kune mahaukata maganan banza kawai, lafiyanshi kalau mahassada. Wallahi baba till 2023 daram DA ram😎😎",hau,negative,urgent_complaint,
@user 😂😂 Yasin munpi tsoron talauci akan corona🥴🥴,hau,negative,urgent_complaint,
"@user Agaskiya Mu yan Nigeria Ana Matukar Raina mana Hankali... Ai koh kirge ake koya mana da wannan Kare-karen yawan masu CORONA a Nigeria, Ai yaci Ace kowa ya mallaki kwalin degree a lisaafin Na kirge...😣😡",hau,negative,urgent_complaint,
@user Wai Dan uwar turawan nan dole se goga mana ne🤔 kawai dan sun ga mun fisu lafiya shine suke so su manna mana hauka mu ma😠😠,hau,negative,urgent_complaint,
@user illar shine na daya yana sa mutum laulayi da ciwon ciki na biyu kuma mutum ka iya Kai wa ga birnin barzau da kuma amai da gudawa😷😷,hau,negative,urgent_complaint,
@user Ku duba matar nan da ɗanta. Abin tausayi. Zamu ji da matsalar rashin ingantaccen ilimi ne ko rashin abinci? Ko rashin ingantaccen kiwon lafiya? ko rashin zaman lfya? 😭😭😭 https://t.co/EWz3q5d90w,hau,negative,urgent_complaint,
"@user Bamu daina tsoron corona ba, munfi tsoron yan ta adda, yanzu bisa ga corona.✍ Ni wallahi nafison corona tazama ajalina, bisa ga na hwada hannun yan ta addannan. 🤷‍♂️🕊🕊🕊✍✍",hau,negative,urgent_complaint,
"@user Gaskia akwai lauje cikin nadi, Wannan duk Bazai wuce politics ba, Kuma bazai rasa alaqa da tallafin kudi da gwamnatin kano ta nema ba ga gwamnatin garayya!!, Nidai ban tabajin inda aka fara gwajin covid ba Kuma aka dakatar Sai a kano. 😭😭😭This is very bad wallahi",hau,negative,urgent_complaint,
@user @user Zancen banza zancen yohfi!🙄 Bayan sun gama cutar damu🙄,hau,negative,urgent_complaint,
@user Knmnta ynxun lkcin xafi ne ae da covid-19😩😷,hau,negative,urgent_complaint,
@user Hummmm inbanda qasata naija a Ina akeyin haka? Kacutar da jama'ar da saninka kuma wai daga baya kace suyafema? Rainin hankali kenan😠😠😠😠😠 wato kaci banza kenan ko?? To bazai yiwu ba,hau,negative,urgent_complaint,
@user Tab zuki ta malle...Har yau banga wanda yaga mai wannan cutarba...😁,hau,negative,urgent_complaint,
"@user Wannan Allah wadai da kakeyi babu maganin abunda zatayi, kamata yayi kayi amfani da tsohuwar fasaharka ta mulkin soja domin ka tabbatar da zaman lafiya a kasa Baki daya, BABA KABAMU KUNYA WALLAHI """"""""YAR AREWA MUNA CIKIN TSAKA MAIWUYA😩😩😩",hau,negative,urgent_complaint,
"@user Ya Allah Karka ragawa wannan bawan naka, Allah kasa Corona tayi ajalin #Emmanuel_Macron Ya wanda baya bacci baya angaje🙏🙏",hau,negative,urgent_complaint,
@user Ku bar shegun yan kasuwan nan marasa imani suma Allah yana sane dasu yadda yayi mana maganin yan siyasar tsallake kasa a bar talaka a wahala ya aiko Corona haka suma zae aiko musu tasu masipar daedae dasu.... Yan bankara babban hancin bura uba kawae 😠,hau,negative,urgent_complaint,
"@user Idan har hakan ya tabbata, to ya kamata a matsayinsa na Shugaban Kasa sai yayi maganin hakan - idan kuwa bazai iya ba sai yayi murabus domin baza a rasa masu yin magana hakan ba a cikin kasar. 👌",hau,negative,urgent_complaint,
addua zan masa allah ubangiji ya kareshi daga dukkan sharriya kara masa lafiya da nisan kwana ya karfafeshiya kawar da idon maqiya akansa da mahassadaya karo mana irinsa a nigeria and,hau,positive,praise,
garinmu garin dadi wasu ma suyi zaman lafiya ne yakawo,hau,positive,praise,
allah sarki allah ya bata lafiya mu kuma allah ya kara mana lafiya amen,hau,positive,praise,
allah ya kawo zaman lafiya a kasarmu mai dorewa,hau,positive,praise,
akalla lafiya sarki,hau,positive,praise,
masha allah allah yaƙara yi muna kariya daga azzalumai yakuma yi muna maganin su,hau,positive,praise,
allah ya kaimu raida lafiya,hau,positive,praise,
allah sarki allah ya yaye muku wannan ciwon kuma masu yaudaranku sabida wannan ciwon su sani suma ba dabararsu ce tasa suke da lafiya allah yasa jinyarku ya zamo muku kaffara allah yasa ya zamo sanadin shiganku aljannah,hau,positive,praise,
we in yola we are safe insha allahnd i hope this shitcovidiot will end before allah yasa dai ba karya ake yi mana don a saci kudin mu bah,hau,positive,praise,
corona cup ya tabbata kano sai munje champion league tunda muna na uku a table up kano,hau,positive,praise,
don allah adunga shiga mai kyau life is short dont forget about who you really are please,hau,positive,praise,
allah ya jikan wadanda suka rasa rayukansu acikin wannan mummunan alamari ya kamata hukumomin da aka dourawa nauyin lura da ginegine su dinga shiga unguwan ni don duban lafiyan gidaje ba sai gini ya rufta su tashi su kai agaji ba,hau,positive,praise,
hhhh original i baya buya allah ya karawa baba lafiya da nisan kwanaya kuma kare shi daga sharri masu hassada da zubbace zubbace ameen thumma ameenmuch love mrpresident sir in u we trust again insha allah fatan alkairi,hau,positive,praise,
allah kai mana maganin wannan taaddanciameen,hau,positive,praise,
allah akbar ya allah yay mana maganin corona next year mucika a hajj ya allah,hau,positive,praise,
innaa lillahi wa innaa ilaihi rajiun allah kana gani kayi mana maganin makiyan masoyin ka,hau,positive,praise,
akramakallah namba ai wing ne allah ya ƙara wa mallam basira tsawon rai lafiya da rayuwa mai albarka,hau,positive,praise,
muna adduar allah yabashi lafiya mukuma allah ya karemu,hau,positive,praise,
yanzu na gama karanta labarin tabbas suna hannunku amma ance daya ya mutu ai a asibiti gaskia mutanen wannan unguwar kun kyauta sosai,hau,positive,praise,
hausawa nacewa kano ta dabo tunbin giwa koda dami kazo anfika ina rokon allah ya canza wannan karin magana akan halin da ake ciki yanxun game da cutar mashako ta koma na dabo kundun kaza kodami akazo anfiku,hau,positive,praise,
fatan mu ayi shi lafiya a gama lafiya allah ya zaba mana shuwagabanni na gari masu son mu,hau,positive,praise,
hmmmmm kamar gaske nidai haryau banga me corona nan ba amma kullum sai ance mutum kaza sun kamu to mudai allah yakaremu kaimana tsari da ita inkuma babu cutar nan janyota ake to allahya dorawa masa ja mana ita,hau,positive,praise,
baa faraba kuma bazaayiba insha allahu duka labaran karyane allah yabamu tabbataciyar zaman lafiya a kasata nigeria,hau,positive,praise,
hmm toh ai haka yafi bakuga anzauna lafiya ba saboda lalle buba yadace da yagwai a irin wagga yanayin,hau,positive,praise,
kai jamaa allah kayi mana maganin masifa,hau,positive,praise,
allah ya kawo muna karshen wannan rashin lafiyar,hau,positive,praise,
hakan shine dai dai ne allah ya zaunar da kasar mu lafiya,hau,positive,praise,
allah kai mu lafiya babban darekta,hau,positive,praise,
allah sarki allah ya baki lafiya dan allah a kafa asusu a taimaki baiwar allah nan zamu bada insha allah,hau,positive,praise,
yakiyaye gaba allah yakawo mana zaman lafiya akasarmu nageria ameen,hau,positive,praise,
allah kai mana maganin wanan chutar,hau,positive,praise,
ranka yadade ina miko sakon gaisuwa agareka allah ubangiji yakara lafiya sir,hau,positive,praise,
allah ya bashi lafiya tare da duk sauran wanda suka kamu da ita allah yayi mana tsari da ita baki daya,hau,positive,praise,
allah ubangiji ya kawo mana zaman lafiya mai dorewa akasarmu nigeria ameen,hau,positive,praise,
allah yakara lafiya danisan kwana amin summa amin,hau,positive,praise,
innalillahi waina ilehi rajiun allah jikan su su kuma wanda suka kahesu allah ya hiryesu idan ba masu hiryuwa bane allah kai maganin su,hau,positive,praise,
ya allah ya kawo muna zaman lafiya a jaha ta zamfara da kasa ta nigeria baki daya,hau,positive,praise,
president buhari duk wanda yayyi mai kyau ya gani mai kyau yan najeriya sundauki yardarsu sunbakah allah kawomana zaman lafiya a najeriya ameen,hau,positive,praise,
allah kayi mana maganin abinda bamu iyawa,hau,positive,praise,
in sha allahu allah sai ya yi mana maganin ku da wuri ba sai an yi nisa ba tunda mu kun fi ƙarfinmu,hau,positive,praise,
allah ya kare mu daga wannan cuta masu ita allah ya basu lafiya,hau,positive,praise,
mudai fatarmu itace allah yakawo muna danwamamen zama lafiya a nigeria,hau,positive,praise,
allah ya farfado muna da harkar kiwon lafiyar kasar mu nigeria,hau,positive,praise,
wato facemask shine zekare mutun daga kamuwa da covid allah kyauta na yan baya,hau,positive,praise,
allah kara musu fahimtan juna da zaman lafiya na taya su murna,hau,positive,praise,
baba manjo aikin ka na kyau my people please stay safe corona virus is realaciga ba da wanke hanu stay safe and dont forget always wear your face mask,hau,positive,praise,
ya allah muna neman tsarin ka daga sharrin mutum da na aljan ya allah kada ka bari mu cutar da kowa ya allah kada ka bari a cutar da mu muna yiwa kowa fatan alkhairan duniya da lahira ️,hau,positive,praise,
allah ya kara masa lafiya basira da hazaka ubangiji allah ya cika masa bururrukan sa na alkairi ya kuma musanya masa na sharri da mafi alqairi ameen summa ameen happy birthday,hau,positive,praise,
ya allah kazunar da kasata nigeria lafiya ya allah dukaine wanda bayason zaman lafiya to allah gaka gashi a allah kabawa sojoji nigeria nasarr akan makiyan nigeria,hau,positive,praise,
allah ya rabamu da ciwon hassada ameen on dibai,hau,positive,praise,
abin dariya allah yayi mana maganinsu,hau,positive,praise,
allah yayi mana maganin wannan cutar,hau,positive,praise,
allah is there for you jikan muhammadu adawo lafiya,hau,positive,praise,
allah yakawo mana daukin wannar annoba guda ta covid ta cuta data covid ta yunwa,hau,positive,praise,
muna fatan allah yakarbi adduoinmu baki dai allah yazaunar da kasashen mu lafiya dan darajar annabi saw,hau,positive,praise,
hhh corona ta shrya bayin allah fah,hau,positive,praise,
innalillahi wa inna ilaihi rajiunallah yayimuna maganin masu wannan mugun aiki,hau,positive,praise,
kullun nayi sallah sai nayi addua allah yasa afara allurar rigakafin korona mah yan nigeria,hau,positive,praise,
allah yakara lafiya masudaraja sunusi,hau,positive,praise,
✓establishment of frsc nde ndlea nalda ✓abujakano express way ✓creation of states ✓abuja as fct ✓establishment of copyright law etc general allah ya kara lafiya da nisan kwana aameen,hau,positive,praise,
allah duk wanda yakawoma musulunci wannan allah kayimuna maganin su bakidaya,hau,positive,praise,
allah ya taimakekuya dauraku akan su allah yayi mana maganinsu amin ya hayyu yaqayyum,hau,positive,praise,
hakika allah bai saukarda cutaba face saida ya saukarda maganinta don haka shan magani kafin kamuwa da cuta bashine abunda allah yaceba aa saidai shan magani bayan kamuwa da cuta ba wai shan magani kafin gamuwa ba fatan allah yasa mudace yakara mana kariya,hau,positive,praise,
allah yakawo karshen rashin zaman lafiya a nigeria dama duniya gabaki daya,hau,positive,praise,
ya allah kai mana maganin muta nennan dan girman ka kafimu sanin ta wacce hanya xaka biyo musu allah kana gani allah ka bi mana hiqqin mu amin,hau,positive,praise,
ya allahka hada kan dukkanin kasashen musulmin duniyah gabakih dayah sannan allah kakawoh karshen rashin zaman lafiyah akasashen musulmi damah duniyah gabaki dayah,hau,positive,praise,
to allah kamana maganin abinda yada memu ya allah,hau,positive,praise,
ya subhanallahi allah yayimana magani matsalanan hakan kakeso bah,hau,positive,praise,
allah kasa asauka arfa lafiya muna tare da mahajjatan mu mukuma allah yasa badi muchiga a saa maryam saleh tahoua niger,hau,positive,praise,
wannan rainin hankali ne halan ba su jinkalon news ko ba su social media ne da xa su ce ba su san yanda najeriya ta ke va mu dai kawai allah kawo mana sawki da kuma xaman lafiya aameeen,hau,positive,praise,
allah ya bata lafiya wlh bansan sanda hawaye suka zo idanu na ba lokacin da nake karanta bayaninta allah muna kara gode maka da niimar da ka bamu,hau,positive,praise,
nothing but fact allah ya bamu zaman lafiya ah nigeria,hau,positive,praise,
allahumma afuwun tuhibbul afuwa fafu anni allah ya biya mana bukatunmu na alkhairi allah ya bamu zaman lafiya a kasarmu nigeriaallah ya gafartawa iyyayenmu allah ya shiryarda shuwagabanninmu allah ya shiryarda malamammu allah ya hadakan iyen nigeria allah ya gafartamana,hau,positive,praise,
allah kafimu sanin yarda zakayi da mutanan nan allah kaimana maganinsu ya hayyu ya qayyumu,hau,positive,praise,
allah ya ji kukansu allah yai muku maganin kafiran da suke damunku allah ya kare musulmi da musulunci ameeeen,hau,positive,praise,
allah ya kara lafiya baba kai tatayi idan ka gaji ka bawa yusuf shima yai tatayi ‍‍️,hau,positive,praise,
allah dawo dashi lafiya dabon kano,hau,positive,praise,
so heart touching story kuma abin da xai baka ciwo da mutane shine yanxu wanda suka guje ta a baya xasu fara dawowa sabida ta fara samun nakanta allah ya sa albarka a kasuwancin ki yar uwa,hau,positive,praise,
alhamdulillah wallahi wannan abun da sukai yayi kyau sosai allah ya kawo mana karshin wannan cutar baxan fade sunan taba dumin na tsani ta,hau,positive,praise,
allah ya kyauta wai a aikata mugun laifi irin wannanamma wai abun haushi abin takaici abun ciwo ake kuma neman sulhu da wanda ya aikata laifinkuma abun kona rai shine laifin ya tafi a banza allah ka bamu zaman lafiyaka kare mu ka yaye wa bayin ka amin,hau,positive,praise,
sarki masoya na kuka gaskiya yayi mini ciwo amma hasbunallah waniimal waqeel alkhairi ne a gare ka inna yi wa jamaa jaje this day will be remember as the saddest day in the day stood still,hau,positive,praise,
ydg fatan mu allah ya yaye ma masu dauke da wannan cutar ta diabetes ameen bin umurnin kaidojin da aka shimfida shine mafita,hau,positive,praise,
ya salam rayuwar duniya akwai abin alajabi kaidai namiji baka rabuwa tafka abin ashsha allah shi kare mu shi kare dukkanin mai so don allah ba irin wadannan mutanen na banza ba allah shi baki lafiya,hau,positive,praise,
tab allah yasah lafiyah saboda lamarin buhari fah sai a hankali ba a ganaii masah,hau,positive,praise,
wannan haka yake allah yasa mugama lafiya,hau,positive,praise,
amin thumma amin duk masu hannu a irin wagga ta addanci yaa allah don imaninmu dakai dakaunar damukewa bawanka kuma annabinka saw kaimana maganinsu,hau,positive,praise,
allah ya jikan waenda suka rasu yaba marasa lafiyan su lafiya allah kuma ya kawo mana karshen wannan fitina a nigeria ameen,hau,positive,praise,
innalillahi wa innallaihi rajiun allah ya jikan yan uwanmu yan arewa mazauna kuducin nijeriya wainda wannan rikicin ya rutsa dasu har yayi sanadiyyar rasa rayukansu da dukiyoyin su allah ya gafarta musu allah ya kawo mana dawammen zaman lafiya a nigeria baki daya,hau,positive,praise,
allah kasa zuwan su shine sanadiyyar kawo karshen covid a najeriya idan ma sharri suka zo dashi yã allah ka mayar dashi alkhairi,hau,positive,praise,
allah yamana maganin munafukai allah yakawo mana zaman lafiya akasar mu nigeria,hau,positive,praise,
aslm ya allah ka kawo wa alummar annabi muhammad saw dauki ka sassauta mana ya allah kai mana maganin damuwar mu alfarmar wannan watan na ramadan na annabi yace amin,hau,positive,praise,
allah shi qara nisantar damu daga wannan muguwa cutar,hau,positive,praise,
hmm ya rabb allah ka raba mu da duniya lafiya,hau,positive,praise,
lol toh ai ammi ita ta kowa ce yara da manyaallah dai yah kara mata lafiya da nisan kwana,hau,positive,praise,
inna lillahi wa inna ilaihi raajioonya allah ka bamu zaman lafiya aqasarmu najeriya da kuma duniya bakidaya,hau,positive,praise,
masha allah allah yakaika lafiya baba,hau,positive,praise,
a daidai wannan lokacin sai dai rokon allah saboda gwamnati bashine a gabanta baallah ya zaunadda kasanmu lafiya,hau,positive,praise,
innalillahi gaskia bamuji dadiba allah yayi mana maganin wannan annoba a dukkan inda musulmai suke amin,hau,positive,praise,
mudai burinmu shi ne allah y kawar d cutarnnan y kuma bamu xaman lfy yanxu ba cece kuce ne a gaban mu ba,hau,positive,praise,
yanzu an gama da corona a kaduna kenan,hau,positive,praise,
allah bamu damar ganin farkonsa lafiya muga karshensa lafiya allah kadamu cikin bayinda zaka yanta,hau,positive,praise,
allah ya sauke mana shi lafiya allah yasa haka shine mafi alkairi a gareshi,hau,positive,praise,
allah ya taimaki sarkin yakin corona hakimin wuhan,hau,positive,praise,
allah yakara lafiya alan waka,hau,positive,praise,
wanna gaskiya ne baba allah ya kara mai lafiya,hau,positive,praise,
allah ya karemu daga wannan cotar ta corona virus,hau,positive,praise,
